danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,42ydLwx4i5V49RXHOozJZq,230227,4
0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,76hfruVvmfQbw0eYn1nmeC,219147,4
0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,7xHWNBFm6ObGEQPaUxHuKO,210227,4
0.715,0.931,7,-3.793,1,0.0565,0.171,0.0,0.0757,0.742,120.025,3cOO5IQtOYs7huq4Z6lYfr,224853,4
0.688,0.477,9,-6.684,1,0.036,0.594,0.0,0.115,0.257,127.866,1lkvpmrCaXK8QtliFDcHBO,196227,4
0.69,0.636,9,-6.028,0,0.0457,0.0203,0.0,0.147,0.799,96.002,7GCElX2eJA5t0AFWw3WzKn,204285,4
0.623,0.85,8,-2.605,0,0.108,0.0276,3.47e-06,0.148,0.658,105.033,5vNulf3Z6xUrBzGy5hcFgM,214905,4
0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,4scpF6J5uMBvoh6sFB7EL1,200080,4
0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,3B54sVLJ402zGa6Xm4YGNe,233902,4
0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,5rePjHvMXWqVt1EenTR1w1,218293,4
0.733,0.676,10,-5.655,0,0.0432,0.0697,0.0,0.208,0.701,97.448,0fgZUSa7D7aVvv3GfO0A1n,226581,4
0.59,0.874,6,-2.583,0,0.0263,0.0179,6.46e-06,0.134,0.607,125.018,5j62iEYRzttCfy6qbK07IJ,232385,4
0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,60wwxj6Dd9NJlirf84wr2c,271427,4
0.638,0.942,5,-4.163,0,0.0857,0.015,0.0,0.31,0.745,142.896,3lnjFENd7rHxPYM9b964Md,164680,4
0.571,0.815,6,-3.267,1,0.0321,0.0608,0.0,0.163,0.664,120.008,1KtVVUM6OkpyOsbVfbMybX,211460,4
0.379,0.647,5,-7.72,0,0.197,0.214,0.0,0.125,0.342,217.648,2IsKaRJ7UvvJWevayDVrcC,204027,4
0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,5WQQIDU3HRaMyPkob8mpFb,242680,4
0.492,0.857,7,-2.634,1,0.0655,0.0841,7.82e-06,0.344,0.393,129.973,5EOo9MsHAKZoNlZZDPrBXY,222500,4
0.648,0.942,10,-2.881,0,0.0878,0.021,0.0,0.0594,0.73,129.007,7HacCTm33hZYYN8DXpCYuG,231373,4
0.495,0.762,8,-3.842,1,0.0862,0.591,0.0,0.0763,0.708,123.893,6nxQdXa1uAL0rY72wPZu89,210293,4
0.776,0.767,9,-6.228,1,0.0395,0.0394,0.0199,0.0934,0.324,127.051,396Ztr02XlsGj6zy9NYjKm,321713,4
0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,1qDrWA6lyx8cLECdZE7TV7,244885,4
0.781,0.526,6,-6.985,0,0.293,0.0619,0.0,0.0457,0.662,94.992,1CmUZGtH29Kx36C1Hleqlz,235613,4
0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,2I5Z2JIIQX9d5XCOLDk8wx,213428,4
0.738,0.868,11,-4.373,0,0.0731,0.0392,0.00169,0.388,0.336,122.003,22mek4IiqubGD9ctzxc69s,212640,4
0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,0wwPcA6wtMf6HUMpIRdeP7,267067,4
0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,6Bjtr3tPdto5nyuLYf61sN,185352,4
0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,23L5CiUhw2jV1OIMwthR3S,195707,4
0.728,0.616,4,-4.238,1,0.0645,0.378,0.0,0.105,0.508,99.962,4Ce37cRWvM1vIGGynKcs22,181880,4
0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,48QmG1dfvMuYLxMPt7KSRA,221176,4
0.602,0.707,9,-4.097,1,0.302,0.393,0.0,0.165,0.554,75.087,58zsLZPvfflaiIbNWoA22O,200187,4
0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,1x5sYLZiu9r5E43kMlt9f8,212459,4
0.609,0.668,7,-4.284,1,0.0367,0.0552,0.0,0.167,0.811,80.924,3DXncPQOG4VBw3QHh3S817,288600,4
0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,0e7ipj03S05BNilyu5bRzt,218147,4
0.699,0.713,9,-5.507,0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,2qT1uLXPVPzGgFOx4jtEuo,205920,4
0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,40YcuQysJ0KlGQTeGUosTC,251467,4
0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,1nZzRJbFvCEct3uzu04ZoL,216160,4
0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,2dOTkLZFbpNXrhc24CnTFd,245040,4
0.328,0.622,5,-7.291,0,0.0866,0.858,0.0,0.104,0.401,74.267,5hUYsaOyMY32yjRXeuQwGj,228093,4
0.617,0.567,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.246,1CnPYaKxTVb4LWOtiGOm0m,217603,4
0.515,0.783,0,-4.028,1,0.0523,0.424,0.0,0.109,0.427,206.11,2DgmVBl7fNmZhuplDqo6hu,286547,4
0.594,0.946,3,-4.521,1,0.452,0.0869,0.0,0.306,0.397,155.826,70ATm56tH7OrQ1zurYssz0,283733,4
0.595,0.898,2,-4.878,0,0.0713,0.178,0.0,0.312,0.451,126.035,3UA4D0hx3jJEbrtfi2ZvmD,199547,4
0.73,0.937,7,-5.303,0,0.0675,0.00466,4.98e-05,0.573,0.669,125.001,5iY4ME9owPdS6R99Kcz5Gr,204667,4
0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,760klboT1E03jUt7CiVhbV,190186,4
0.656,0.908,4,-3.195,0,0.0327,0.0114,0.212,0.17,0.232,144.983,35hlQfjBxCEULp5M20imRc,193659,4
0.524,0.972,4,-1.569,0,0.0431,0.00656,0.00058,0.224,0.476,175.017,2SSYLcSiT7oImgsS8cPyQu,182333,4
0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,748mdHapucXQri7IAO8yFK,208867,4
0.87,0.464,4,-8.337,1,0.178,0.205,0.0,0.0902,0.457,112.974,7aXuop4Qambx5Oi3ynsKQr,251989,4
0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,0NTMtAO2BV4tnGvw9EgBVq,219306,4
0.813,0.58,11,-6.724,1,0.0746,0.0405,8.45e-06,0.349,0.443,100.045,4bkhs6spQvVnVJAlXuKR6a,221972,4
0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,4HlFJV71xXKIGcU3kRyttv,216773,4
0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,6cmm1LMvZdB5zsCwX5BjqE,212507,4
0.647,0.8,7,-5.384,1,0.165,0.0647,0.0,0.334,0.942,160.078,0cqRj7pUJDkTCEsJkx8snD,219200,4
0.645,0.585,6,-6.122,1,0.0513,0.00314,0.0,0.165,0.353,131.931,5jrdCoLpJSvHHorevXBATy,215672,4
0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,4VrWlk8IQxevMvERoX08iC,216120,5
0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,0puf9yIluy9W0vpMEUoAnN,199387,4
0.631,0.819,9,-4.24,1,0.122,0.0767,0.0,0.1,0.733,125.928,1WINLcGPEw9jDs2z0zLKIU,233173,4
0.668,0.778,7,-4.302,0,0.0506,0.0278,1.24e-06,0.108,0.733,139.938,63LAR8TGAGvpfLLM8Z1weo,212493,4
0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,4cluDES4hQEUhmXj6TXkSo,199987,4
0.773,0.747,5,-4.061,1,0.0885,0.0242,8.99e-06,0.109,0.801,126.014,0ErK6K0kYr0Ow2RkPMhmMs,246240,4
0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,7wMq5n8mYSKlQIGECKUgTX,202533,4
0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,2Z8WuEywRWYTKe1NybPQEW,214507,4
0.438,0.672,11,-4.706,0,0.0429,0.0055,0.0,0.0583,0.457,185.934,7f9e0xIl1s4O1odwkD0fpu,227320,4
0.572,0.576,7,-7.042,0,0.0336,0.00734,0.0,0.287,0.549,181.009,5Ph2oeskX0U9IwhsBY2zKj,228520,4
0.762,0.863,0,-3.689,0,0.0561,0.015,0.0,0.125,0.965,106.012,6s8nHXTJVqFjXE4yVZPDHR,185587,4
0.699,0.529,2,-7.548,1,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,3DmW6y7wTEYHJZlLo1r6XJ,206167,4
0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,2ENexcMEMsYk0rVJigVD3i,235493,4
0.719,0.674,11,-5.122,1,0.0681,0.0879,3.75e-06,0.112,0.843,125.992,1NOZvdCovG42qQV7ftVD5d,215042,4
0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,285HeuLxsngjFn4GGegGNm,192560,4
0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,13P5rwmk2EsoFRIz9UCeh9,237627,4
0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,5T7ZFtCcOgkpjxcuaeZbw0,200107,4
0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4lhqb6JvbHId48OUJGwymk,255093,4
0.738,0.743,1,-4.73,1,0.0574,0.00222,0.0,0.134,0.711,99.975,1qzrXebgUeRjCagXFNECHe,182526,4
0.742,0.706,0,-4.6,0,0.0433,0.0141,0.00568,0.133,0.478,128.03,1sNctqVr9zdS7i1RZNjIgY,230747,4
0.597,0.919,7,-2.954,1,0.0439,0.000145,0.0,0.282,0.729,113.991,4k80K0b6KZ2QjAYkXON7q6,255587,4
0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,6FE2iI43OZnszFLuLtvvmg,175427,4
0.605,0.643,2,-3.595,1,0.0292,0.151,1.09e-05,0.179,0.489,127.9,0V6J3G6SyYGQzzLUSAlAKe,208413,4
0.562,0.783,11,-4.727,0,0.0428,0.135,1.44e-05,0.282,0.391,132.06,1xN7BpTAWnZkuSLOtRP6Qc,181787,4
0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,47Slg6LuqLaX0VodpSCvPt,220734,4
0.637,0.732,7,-6.209,0,0.0965,0.244,0.0,0.498,0.68,128.108,4b4c0oH7PtrPsI86drzgFs,198800,4
0.647,0.844,0,-3.756,1,0.0457,0.0137,0.000658,0.102,0.746,146.967,7toYVidBIpAmM8Ife3LGrP,193829,4
0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,7qiZfU4dY1lWllzX7mPBI3,233713,4
0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,0VjIjW4GlUZAMYd2vXMi3b,200040,4
0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,3zHq9ouUJQFQRf3cm1rRLu,252534,4
0.455,0.66,4,-6.086,1,0.0608,0.253,5.16e-06,0.161,0.255,175.976,6EKeyUSz2SZL8lIg6ayxyU,228547,4
0.755,0.761,8,-4.337,1,0.0471,0.0576,0.0,0.029,0.674,115.008,3pv1OLvuP5uxQrC7bV0B7e,218053,4
0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,3bidbhpOYeV4knp8AIu8Xn,258343,4
0.671,0.672,0,-3.094,0,0.0688,0.0329,0.0,0.118,0.632,97.979,1OAh8uOEOvTDqkKFsKksCi,204173,4
0.592,0.788,6,-4.924,0,0.201,0.0599,2.54e-06,0.125,0.755,89.949,2ONIJ40u0Attbm3miIIpNO,224493,4
0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021,2EZ2KXLqs9zdRVVMMz1IsH,199480,4
0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,2Zr5zgU9qEoOPvJbU0GScq,230613,4
0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,60nZcImufyMA1MKQY3dcCH,232720,4
0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,0.746,149.882,3zkWCteF82vJwv0hRLba76,206880,4
0.592,0.935,6,-4.317,0,0.0581,0.00879,0.0154,0.132,0.567,125.013,1PCvKFPWnTXAe2oaReVUcr,222520,4
0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,3cU2wBxuV6nFiuf6PJZNlC,184227,4
0.689,0.816,3,-3.951,0,0.178,0.019,2.42e-06,0.181,0.775,127.958,6WgrB8d7GLBGweYLDI6ObR,244547,4
0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,2iUXsYOEPhVqEBwsqP70rE,203418,4
0.753,0.931,2,-4.922,1,0.0652,0.00994,0.00696,0.234,0.767,113.029,1oHClQEgDmmbcEx12Kc5nZ,189693,4
0.654,0.737,0,-6.435,1,0.108,0.00355,0.000273,0.0807,0.223,127.001,1zIEwDU2IZyHjy17ssOvyr,410897,4
0.867,0.857,9,-5.892,1,0.0663,0.13,0.00171,0.13,0.402,130.048,3oDFtOhcN08qeDPAK6MEQG,251440,4
0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,5CSKbHjpqborGnlzagyaDo,258004,4
0.798,0.778,11,-8.633,0,0.29,0.00684,1.79e-06,0.0883,0.403,129.028,4YCCwOhHTQcrmWi5ofmUxN,234293,4
0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,0n4bITAu0Y0nigrz3MFJMb,263827,4
0.746,0.723,11,-2.43,0,0.0844,0.162,0.0,0.254,0.739,125.02,4G9R357AhoMtJ1346NFlHB,210613,4
0.632,0.784,2,-7.457,1,0.0393,0.000157,3.6e-05,0.037,0.278,100.019,52vS7mJ0a70Z4uRCfl8SjH,203344,4
0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,7vS3Y0IKjde7Xg85LWIEdP,193920,4
0.743,0.72,11,-3.753,1,0.124,0.192,0.000386,0.109,0.519,163.99,2pyhJF2s7myJiXP9ceczB9,209423,4
0.569,0.785,1,-4.057,0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,4eDYMhIin1pSLIG96f1aD0,148387,4
0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.11,0.595,128.078,5MhsZlmKJG6X5kTHkdwC4B,166849,4
0.763,0.72,9,-5.181,0,0.0691,0.00261,1.11e-05,0.114,0.592,116.01,4LihUZcWy0B6lGLqcJ8u9B,212000,4
0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,0azC730Exh71aQlOt9Zj3y,222160,4
0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,0U6bQIAh6MCGo1xjbIIx2S,184558,4
0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,7EQGXaVSyEDsCWKmUcfpLk,211920,4
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,2LEF1A8DOZ9wRYikWgVlZ8,248133,4
0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65e-05,0.121,0.75,85.984,0VwNdo84DaVYLIkbVO86ND,193147,4
0.603,0.872,5,-5.404,0,0.0792,0.0213,0.0,0.366,0.691,150.104,4z8ssgZfs5TzKiO8HaGWXO,206373,4
0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,3hlksXnvbKogFdPbpO9vel,200013,4
0.687,0.702,7,-5.324,0,0.0455,0.0064,4.35e-05,0.204,0.284,129.956,12KUFSHFgT0XCoiSlvdQi4,214840,4
0.717,0.851,7,-3.507,1,0.0957,0.0791,0.0,0.0652,0.955,90.971,3VMSMjB4Yx79FDDrmYCk3N,243213,4
0.573,0.495,8,-7.245,0,0.592,0.405,0.0,0.0969,0.255,179.196,1UZ25gykR30Oewh3dBRtVZ,312027,3
0.554,0.768,6,-5.812,0,0.127,0.0126,7.13e-06,0.122,0.324,99.679,3EofjRgUI1WrzqqtLb8NoF,215107,4
0.662,0.602,4,-5.369,0,0.0401,0.0529,0.0,0.356,0.29,133.969,3nef5W8jTkXrOKgCu4kmq7,235947,3
0.604,0.691,0,-5.807,1,0.159,0.00493,0.0,0.125,0.186,105.014,0PX0Ku0gmYIUcIDRO23x8B,228360,4
0.704,0.722,0,-3.524,1,0.045,0.0522,0.0,0.0645,0.675,122.094,4qULqxfCRhJAXVc75UupQB,239991,4
0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,6JV2JOEocMgcZxYSZelKcc,236002,4
0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,5eqiMMbaeUZ32Q7sS00H35,260240,4
0.787,0.778,10,-5.428,0,0.0456,0.374,0.000815,0.359,0.477,99.994,7g3HQ4npoO3Zrp9Zia0J0E,207213,4
0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,6SKwQghsR8AISlxhcwyA9R,230192,4
0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,4OSBTYWVwsQhGLF9NHvIbR,228093,4
0.666,0.796,10,-6.967,0,0.103,0.0492,0.0,0.0442,0.61,110.108,1058fW9H3fZA6QjYCdOBad,164842,4
0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.781,1SC5rEoYDGUK4NfG82494W,137704,4
0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,6Qs4SXO9dwPj5GKvVOv8Ki,171030,4
0.707,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,2VOomzT6VavJOGBeySqaMc,238627,4
0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,463CkQjx2Zk1yXoBuierM9,203064,4
0.562,0.8,0,-5.404,1,0.112,0.0814,0.0,0.199,0.471,95.029,7qvxFz3JodM0A7xEM7k3YD,237733,4
0.585,0.625,5,-5.94,1,0.109,0.0146,1.8e-06,0.131,0.28,68.68,4iVVU8DyQvOVsKafv3KWIF,185863,4
0.694,0.81,11,-3.556,0,0.0661,0.122,0.0,0.141,0.824,137.968,2Sh4sAOfnSHEVKFyysxzat,206867,4
0.457,0.823,9,-4.76,1,0.311,0.00144,0.0,0.108,0.578,192.205,1QNqrsNQ1JVLEwncov3lEY,230733,4
0.758,0.557,7,-4.568,1,0.034,0.0117,0.0,0.0418,0.781,126.986,2fQxE0jVrjNMT9oJAXtSJR,231840,4
0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946,1MzXFDFEdndvOReLnoZ0p7,193296,4
0.789,0.916,0,-3.262,1,0.249,0.0135,8.09e-06,0.077,0.658,127.956,1HOlb9rdNOmy9b1Fakicjo,183750,4
0.691,0.82,11,-5.077,0,0.0915,0.0956,0.00025,0.108,0.707,108.074,7HxWZggiHyGWT9ZSmWzcxu,195704,4
0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,2XU0oxnq2qxCpomAAuJY8K,209438,4
0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,0TK2YIli7K1leLovkQiNik,190960,4
0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,5uCax9HTNlzGybIStD3vDh,211467,4
0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,204347,4
0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,230453,4
0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,3PfIrDoz19wz7qK7tYeu62,183290,4
0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,1rfofaqEpACxVEHIZBJe6W,217307,4
0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,21jGcNKet2qwijlDFuPiPb,215280,4
0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011,7BqHUALzNBTanL6OvsqmC1,214290,4
0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,7gHs73wELdeycvS48JfIos,212627,4
0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,3QGsuHI8jO1Rx4JWLUh9jd,187973,4
0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,3e9HZxeyfWwjeyPAMmWSSQ,207320,4
0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,2YpeDb67231RjR0MgVLzsG,157067,4
0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,68EMU2RD1ECNeOeJ5qAXCV,217707,4
0.705,0.769,9,-5.526,0,0.0425,0.113,0.0,0.105,0.583,107.949,22VdIZQfgXJea34mQxlt81,213520,4
0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,48RrDBpOSSl1aLVCalGl5C,250189,4
0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,2Bs4jQEGMycglOfWPBqrVG,228133,4
0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,6YUTL4dYpB9xZO5qExPf05,222533,4
0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,4bT2zLVv2T4GiK9q9KtI0v,217347,4
0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,3di5hcvxxciiqwMH1jarhY,242974,4
0.561,0.522,2,-5.857,1,0.0318,0.227,0.0,0.104,0.238,83.962,2EcsgXlxz99UMDSPg5T8RF,271813,4
0.303,0.695,1,-8.572,1,0.0536,0.000445,0.454,0.115,0.227,162.662,69YFUrTswDskgMsGoWDndj,336640,4
0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,2bLqfJjuC5syrsgDsZfGmn,179120,4
0.696,0.817,1,-3.862,1,0.109,0.075,0.0,0.187,0.782,98.064,6kex4EBAj0WHXDKZMEJaaF,216409,4
0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,0GxQ1A5L9xnMOytbP6eKBG,199849,4
0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,0Cy7wt6IlRfBPHXXjmZbcP,253520,4
0.72,0.607,1,-4.168,1,0.0322,0.0543,0.0,0.113,0.828,121.223,4vVTI94F9uJ8lHNDWKv0i2,201947,4
0.753,0.816,7,-4.117,1,0.108,0.0424,0.0,0.174,0.614,89.997,3tFNMjC1fHt8xSgF9AVGTP,247693,4
0.688,0.714,11,-4.48,0,0.0712,0.141,0.0,0.214,0.449,125.028,60Qa4MfNC1dgVfuDF6rgMS,220280,4
0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,0ByMNEPAPpOR5H69DVrTNy,267080,4
0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,5BHtT1xpC44pGy1J7RKY4T,246467,4
0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,5VAKwJzAJgpysx7FL9W6MJ,208133,4
0.667,0.954,2,-3.462,1,0.0817,0.0296,0.0,0.331,0.807,114.03,2VEsmoek0sol9MnJFyoG9e,175093,4
0.613,0.634,2,-3.472,1,0.0339,0.0178,0.0,0.0639,0.37,144.953,4hJNA7VCBfNDly2Lz1SKAt,241920,4
0.704,0.793,8,-2.266,1,0.0591,0.0488,0.0,0.575,0.412,127.96,6F6TsdD0ijquDSjcr9lgIt,199680,4
0.594,0.749,3,-6.251,1,0.0677,0.00188,0.000139,0.0869,0.344,130.064,0Mn3amMRMoabaoTf1Publ4,205746,4
0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4E6cwWJWZw2zWf7VFbH7wf,258827,4
0.553,0.659,8,-7.295,1,0.0391,0.0027,0.0,0.105,0.105,120.146,0VO8gYVDSwM1Qdd2GsMoYK,234000,4
0.862,0.631,7,-4.746,1,0.0515,0.291,0.000209,0.123,0.841,128.978,3GZoWLVbmxcBys6g0DLFLf,223488,4
0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,2tnVG71enUj33Ic2nFN6kZ,157606,4
0.585,0.782,1,-4.101,0,0.0897,0.269,0.0,0.156,0.521,121.908,33CfD8UkDEcSdAP9j4QpUY,169303,4
0.568,0.701,3,-4.566,0,0.0426,0.209,1.06e-06,0.0769,0.353,89.969,100eDEmpWV5YGVCqHI0leU,204093,4
0.681,0.593,5,-9.327,1,0.0251,0.435,0.000117,0.106,0.731,115.058,7hR5toSPEgwFZ78jfHdANM,250373,4
0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,3x2YIvkLcxvZQsA5x6xyIR,169866,4
0.703,0.66,10,-5.119,0,0.123,0.137,0.0,0.192,0.79,95.031,0YammaEkYSeo9vQYZ1OwS6,198947,4
0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,0KoiMHhqKLoL4xM54rcWYY,212500,4
0.546,0.916,8,-3.932,1,0.255,0.00144,4.34e-06,0.251,0.375,129.983,5xYC48nOppVemY6U5GRGTb,210853,4
0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,2gam98EZKrF9XuOkU13ApN,242293,4
0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,5jE48hhRu8E6zBDPRSkEq7,187920,4
0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,3rmo8F54jFF8OgYsqTxm5d,230747,4
0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,0SiywuOBRcynK0uKGWdCnn,294573,4
0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,1i1fxkWeaMmKEB4T7zqbzK,208373,4
0.6,0.624,8,-3.631,1,0.0334,0.385,0.0,0.125,0.529,90.036,1T8PwF3JhIiWwBhun23RNe,226533,4
0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,3GpbwCm3YxiWDvy29Uo3vP,204640,4
0.901,0.809,6,-2.99,0,0.0776,0.459,0.0,0.266,0.918,124.032,5ratUBFJAUvywF7QPgz6zk,225333,4
